id,growth_rate,height,timestamp,date
75,2.020202020202017,9.09,1532501389,2018-07-25 06:49:49
76,4.109589041095898,6.84,1532501389,2018-07-25 06:49:49
77,11.111111111111107,7.199999999999999,1532501389,2018-07-25 06:49:49
78,9.322033898305088,11.61,1532501389,2018-07-25 06:49:49
79,145.9459459459459,8.19,1532501389,2018-07-25 06:49:49
80,176.1904761904762,10.44,1532501389,2018-07-25 06:49:49
81,5.376344086021518,8.82,1532501389,2018-07-25 06:49:49
82,5.084745762711874,5.58,1532501389,2018-07-25 06:49:49
83,0.0,5.49,1532501389,2018-07-25 06:49:49
84,1.3333333333333313,6.84,1532501389,2018-07-25 06:49:49
85,4.687499999999993,6.029999999999999,1532501389,2018-07-25 06:49:49
86,0.0,9.719999999999999,1532501389,2018-07-25 06:49:49
87,6.875000000000002,15.389999999999999,1532501389,2018-07-25 06:49:49
88,5.625000000000004,15.209999999999999,1532501389,2018-07-25 06:49:49
89,0.0,9.09,1532501389,2018-07-25 06:49:49
90,0.9523809523809509,9.54,1532501389,2018-07-25 06:49:49
91,15.151515151515147,10.26,1532501389,2018-07-25 06:49:49
92,7.999999999999988,9.719999999999999,1532501389,2018-07-25 06:49:49
93,0.0,4.77,1532501389,2018-07-25 06:49:49
94,8.130081300812995,11.969999999999999,1532501389,2018-07-25 06:49:49
95,0.0,5.85,1532501389,2018-07-25 06:49:49
96,2.73972602739727,13.5,1532501389,2018-07-25 06:49:49
97,10.526315789473683,13.229999999999999,1532501389,2018-07-25 06:49:49
98,-1.2738853503184695,13.95,1532501389,2018-07-25 06:49:49
99,4.2016806722689175,11.16,1532501389,2018-07-25 06:49:49
100,5.932203389830517,11.25,1532501389,2018-07-25 06:49:49
